mine_id,mine_name,latitude,longitude,date,rainfall_mm,data_source
2735,Mine_02735,11.442643,80.150465,2025-01,139.41,synthetic_imd
2735,Mine_02735,11.442643,80.150465,2025-02,37.84,synthetic_imd
2735,Mine_02735,11.442643,80.150465,2025-03,50.28,synthetic_imd
2735,Mine_02735,11.442643,80.150465,2025-04,34.96,synthetic_imd
2735,Mine_02735,11.442643,80.150465,2025-05,34.84,synthetic_imd
2735,Mine_02735,11.442643,80.150465,2025-06,200.78,synthetic_imd
2735,Mine_02735,11.442643,80.150465,2025-07,431.86,synthetic_imd
2735,Mine_02735,11.442643,80.150465,2025-08,402.97,synthetic_imd
2735,Mine_02735,11.442643,80.150465,2025-09,429.38,synthetic_imd
2735,Mine_02735,11.442643,80.150465,2025-10,386.65,synthetic_imd
2736,Mine_02736,10.991855,78.317772,2024-11,187.65,synthetic_imd
2736,Mine_02736,10.991855,78.317772,2024-12,154.5,synthetic_imd
2736,Mine_02736,10.991855,78.317772,2025-01,244.45,synthetic_imd
2736,Mine_02736,10.991855,78.317772,2025-02,32.27,synthetic_imd
2736,Mine_02736,10.991855,78.317772,2025-03,34.57,synthetic_imd
2736,Mine_02736,10.991855,78.317772,2025-04,35.52,synthetic_imd
2736,Mine_02736,10.991855,78.317772,2025-05,25.58,synthetic_imd
2736,Mine_02736,10.991855,78.317772,2025-06,338.44,synthetic_imd
2736,Mine_02736,10.991855,78.317772,2025-07,194.59,synthetic_imd
2736,Mine_02736,10.991855,78.317772,2025-08,205.23,synthetic_imd
2736,Mine_02736,10.991855,78.317772,2025-09,233.45,synthetic_imd
2736,Mine_02736,10.991855,78.317772,2025-10,282.79,synthetic_imd
2737,Mine_02737,8.766719,77.883991,2024-11,87.69,synthetic_imd
2737,Mine_02737,8.766719,77.883991,2024-12,97.2,synthetic_imd
2737,Mine_02737,8.766719,77.883991,2025-01,75.5,synthetic_imd
2737,Mine_02737,8.766719,77.883991,2025-02,20.48,synthetic_imd
2737,Mine_02737,8.766719,77.883991,2025-03,12.85,synthetic_imd
2737,Mine_02737,8.766719,77.883991,2025-04,25.68,synthetic_imd
2737,Mine_02737,8.766719,77.883991,2025-05,21.63,synthetic_imd
2737,Mine_02737,8.766719,77.883991,2025-06,165.43,synthetic_imd
2737,Mine_02737,8.766719,77.883991,2025-07,99.33,synthetic_imd
2737,Mine_02737,8.766719,77.883991,2025-08,154.14,synthetic_imd
2737,Mine_02737,8.766719,77.883991,2025-09,216.08,synthetic_imd
2737,Mine_02737,8.766719,77.883991,2025-10,147.87,synthetic_imd
2738,Mine_02738,11.697504,80.43946,2024-11,255.11,synthetic_imd
2738,Mine_02738,11.697504,80.43946,2024-12,128.98,synthetic_imd
2738,Mine_02738,11.697504,80.43946,2025-01,129.9,synthetic_imd
2738,Mine_02738,11.697504,80.43946,2025-02,46.41,synthetic_imd
2738,Mine_02738,11.697504,80.43946,2025-03,26.33,synthetic_imd
2738,Mine_02738,11.697504,80.43946,2025-04,25.27,synthetic_imd
2738,Mine_02738,11.697504,80.43946,2025-05,48.89,synthetic_imd
2738,Mine_02738,11.697504,80.43946,2025-06,209.28,synthetic_imd
2738,Mine_02738,11.697504,80.43946,2025-07,206.16,synthetic_imd
2738,Mine_02738,11.697504,80.43946,2025-08,227.9,synthetic_imd
2738,Mine_02738,11.697504,80.43946,2025-09,232.38,synthetic_imd
2738,Mine_02738,11.697504,80.43946,2025-10,332.74,synthetic_imd
2739,Mine_02739,9.316921,76.840821,2024-11,170.86,synthetic_imd
2739,Mine_02739,9.316921,76.840821,2024-12,109.81,synthetic_imd
2739,Mine_02739,9.316921,76.840821,2025-01,115.24,synthetic_imd
2739,Mine_02739,9.316921,76.840821,2025-02,22.0,synthetic_imd
2739,Mine_02739,9.316921,76.840821,2025-03,13.55,synthetic_imd
2739,Mine_02739,9.316921,76.840821,2025-04,28.03,synthetic_imd
2739,Mine_02739,9.316921,76.840821,2025-05,15.89,synthetic_imd
2739,Mine_02739,9.316921,76.840821,2025-06,101.41,synthetic_imd
2739,Mine_02739,9.316921,76.840821,2025-07,147.1,synthetic_imd
2739,Mine_02739,9.316921,76.840821,2025-08,248.89,synthetic_imd
2739,Mine_02739,9.316921,76.840821,2025-09,260.52,synthetic_imd
2739,Mine_02739,9.316921,76.840821,2025-10,192.41,synthetic_imd
2740,Mine_02740,11.936206,77.758161,2024-11,381.34,synthetic_imd
2740,Mine_02740,11.936206,77.758161,2024-12,117.82,synthetic_imd
2740,Mine_02740,11.936206,77.758161,2025-01,256.67,synthetic_imd
2740,Mine_02740,11.936206,77.758161,2025-02,29.06,synthetic_imd
2740,Mine_02740,11.936206,77.758161,2025-03,32.63,synthetic_imd
2740,Mine_02740,11.936206,77.758161,2025-04,26.19,synthetic_imd
2740,Mine_02740,11.936206,77.758161,2025-05,25.47,synthetic_imd
2740,Mine_02740,11.936206,77.758161,2025-06,333.67,synthetic_imd
2740,Mine_02740,11.936206,77.758161,2025-07,423.73,synthetic_imd
2740,Mine_02740,11.936206,77.758161,2025-08,462.39,synthetic_imd
2740,Mine_02740,11.936206,77.758161,2025-09,398.71,synthetic_imd
2740,Mine_02740,11.936206,77.758161,2025-10,444.34,synthetic_imd
2741,Mine_02741,12.133692,77.488163,2024-11,363.15,synthetic_imd
2741,Mine_02741,12.133692,77.488163,2024-12,192.18,synthetic_imd
2741,Mine_02741,12.133692,77.488163,2025-01,276.9,synthetic_imd
2741,Mine_02741,12.133692,77.488163,2025-02,39.42,synthetic_imd
2741,Mine_02741,12.133692,77.488163,2025-03,40.25,synthetic_imd
2741,Mine_02741,12.133692,77.488163,2025-04,54.39,synthetic_imd
2741,Mine_02741,12.133692,77.488163,2025-05,43.9,synthetic_imd
2741,Mine_02741,12.133692,77.488163,2025-06,464.93,synthetic_imd
2741,Mine_02741,12.133692,77.488163,2025-07,272.98,synthetic_imd
2741,Mine_02741,12.133692,77.488163,2025-08,416.47,synthetic_imd
2741,Mine_02741,12.133692,77.488163,2025-09,320.33,synthetic_imd
2741,Mine_02741,12.133692,77.488163,2025-10,191.88,synthetic_imd
2742,Mine_02742,12.986757,80.314592,2024-11,316.03,synthetic_imd
2742,Mine_02742,12.986757,80.314592,2024-12,324.59,synthetic_imd
2742,Mine_02742,12.986757,80.314592,2025-01,196.77,synthetic_imd
2742,Mine_02742,12.986757,80.314592,2025-02,47.94,synthetic_imd
2742,Mine_02742,12.986757,80.314592,2025-03,28.22,synthetic_imd
2742,Mine_02742,12.986757,80.314592,2025-04,52.75,synthetic_imd
2742,Mine_02742,12.986757,80.314592,2025-05,51.53,synthetic_imd
2742,Mine_02742,12.986757,80.314592,2025-06,281.63,synthetic_imd
2742,Mine_02742,12.986757,80.314592,2025-07,344.85,synthetic_imd
2742,Mine_02742,12.986757,80.314592,2025-08,505.32,synthetic_imd
2742,Mine_02742,12.986757,80.314592,2025-09,355.93,synthetic_imd
2742,Mine_02742,12.986757,80.314592,2025-10,484.51,synthetic_imd
2743,Mine_02743,12.636259,76.81133,2024-11,467.97,synthetic_imd
2743,Mine_02743,12.636259,76.81133,2024-12,263.62,synthetic_imd
2743,Mine_02743,12.636259,76.81133,2025-01,222.16,synthetic_imd
2743,Mine_02743,12.636259,76.81133,2025-02,45.33,synthetic_imd
2743,Mine_02743,12.636259,76.81133,2025-03,23.93,synthetic_imd
2743,Mine_02743,12.636259,76.81133,2025-04,44.09,synthetic_imd
2743,Mine_02743,12.636259,76.81133,2025-05,31.16,synthetic_imd
2743,Mine_02743,12.636259,76.81133,2025-06,450.31,synthetic_imd
2743,Mine_02743,12.636259,76.81133,2025-07,437.7,synthetic_imd
2743,Mine_02743,12.636259,76.81133,2025-08,372.17,synthetic_imd
2743,Mine_02743,12.636259,76.81133,2025-09,471.91,synthetic_imd
2743,Mine_02743,12.636259,76.81133,2025-10,262.25,synthetic_imd
2744,Mine_02744,10.722014,78.121157,2024-11,159.47,synthetic_imd
2744,Mine_02744,10.722014,78.121157,2024-12,107.84,synthetic_imd
2744,Mine_02744,10.722014,78.121157,2025-01,99.64,synthetic_imd
2744,Mine_02744,10.722014,78.121157,2025-02,41.06,synthetic_imd
2744,Mine_02744,10.722014,78.121157,2025-03,17.49,synthetic_imd
2744,Mine_02744,10.722014,78.121157,2025-04,46.71,synthetic_imd
2744,Mine_02744,10.722014,78.121157,2025-05,25.56,synthetic_imd
2744,Mine_02744,10.722014,78.121157,2025-06,343.21,synthetic_imd
2744,Mine_02744,10.722014,78.121157,2025-07,361.42,synthetic_imd
2744,Mine_02744,10.722014,78.121157,2025-08,382.44,synthetic_imd
2744,Mine_02744,10.722014,78.121157,2025-09,285.98,synthetic_imd
2744,Mine_02744,10.722014,78.121157,2025-10,292.7,synthetic_imd
2745,Mine_02745,13.180508,79.94645,2024-11,566.14,synthetic_imd
2745,Mine_02745,13.180508,79.94645,2024-12,333.85,synthetic_imd
2745,Mine_02745,13.180508,79.94645,2025-01,311.18,synthetic_imd
2745,Mine_02745,13.180508,79.94645,2025-02,30.13,synthetic_imd
2745,Mine_02745,13.180508,79.94645,2025-03,68.7,synthetic_imd
2745,Mine_02745,13.180508,79.94645,2025-04,54.4,synthetic_imd
2745,Mine_02745,13.180508,79.94645,2025-05,61.21,synthetic_imd
2745,Mine_02745,13.180508,79.94645,2025-06,373.49,synthetic_imd
2745,Mine_02745,13.180508,79.94645,2025-07,383.83,synthetic_imd
2745,Mine_02745,13.180508,79.94645,2025-08,479.58,synthetic_imd
2745,Mine_02745,13.180508,79.94645,2025-09,509.86,synthetic_imd
2745,Mine_02745,13.180508,79.94645,2025-10,323.77,synthetic_imd
2746,Mine_02746,11.202989,78.09518,2024-11,238.55,synthetic_imd
2746,Mine_02746,11.202989,78.09518,2024-12,241.99,synthetic_imd
2746,Mine_02746,11.202989,78.09518,2025-01,139.51,synthetic_imd
2746,Mine_02746,11.202989,78.09518,2025-02,48.76,synthetic_imd
2746,Mine_02746,11.202989,78.09518,2025-03,47.72,synthetic_imd
2746,Mine_02746,11.202989,78.09518,2025-04,33.59,synthetic_imd
2746,Mine_02746,11.202989,78.09518,2025-05,23.26,synthetic_imd
2746,Mine_02746,11.202989,78.09518,2025-06,328.46,synthetic_imd
2746,Mine_02746,11.202989,78.09518,2025-07,248.0,synthetic_imd
2746,Mine_02746,11.202989,78.09518,2025-08,179.02,synthetic_imd
2746,Mine_02746,11.202989,78.09518,2025-09,159.82,synthetic_imd
2746,Mine_02746,11.202989,78.09518,2025-10,200.19,synthetic_imd
2747,Mine_02747,8.783547,78.882875,2024-11,180.28,synthetic_imd
2747,Mine_02747,8.783547,78.882875,2024-12,126.97,synthetic_imd
2747,Mine_02747,8.783547,78.882875,2025-01,77.17,synthetic_imd
2747,Mine_02747,8.783547,78.882875,2025-02,20.38,synthetic_imd
2747,Mine_02747,8.783547,78.882875,2025-03,19.84,synthetic_imd
2747,Mine_02747,8.783547,78.882875,2025-04,17.94,synthetic_imd
2747,Mine_02747,8.783547,78.882875,2025-05,22.45,synthetic_imd
2747,Mine_02747,8.783547,78.882875,2025-06,217.25,synthetic_imd
2747,Mine_02747,8.783547,78.882875,2025-07,139.43,synthetic_imd
2747,Mine_02747,8.783547,78.882875,2025-08,121.58,synthetic_imd
2747,Mine_02747,8.783547,78.882875,2025-09,179.36,synthetic_imd
2747,Mine_02747,8.783547,78.882875,2025-10,166.51,synthetic_imd
2748,Mine_02748,9.317056,79.903319,2024-11,121.51,synthetic_imd
2748,Mine_02748,9.317056,79.903319,2024-12,91.14,synthetic_imd
2748,Mine_02748,9.317056,79.903319,2025-01,118.71,synthetic_imd
2748,Mine_02748,9.317056,79.903319,2025-02,23.45,synthetic_imd
2748,Mine_02748,9.317056,79.903319,2025-03,23.92,synthetic_imd
2748,Mine_02748,9.317056,79.903319,2025-04,18.02,synthetic_imd
2748,Mine_02748,9.317056,79.903319,2025-05,31.51,synthetic_imd
2748,Mine_02748,9.317056,79.903319,2025-06,249.7,synthetic_imd
2748,Mine_02748,9.317056,79.903319,2025-07,119.09,synthetic_imd
2748,Mine_02748,9.317056,79.903319,2025-08,222.23,synthetic_imd
2748,Mine_02748,9.317056,79.903319,2025-09,277.32,synthetic_imd
2748,Mine_02748,9.317056,79.903319,2025-10,155.75,synthetic_imd
2749,Mine_02749,9.009596,77.281999,2024-11,132.33,synthetic_imd
2749,Mine_02749,9.009596,77.281999,2024-12,139.05,synthetic_imd
2749,Mine_02749,9.009596,77.281999,2025-01,70.7,synthetic_imd
2749,Mine_02749,9.009596,77.281999,2025-02,24.11,synthetic_imd
2749,Mine_02749,9.009596,77.281999,2025-03,11.66,synthetic_imd
2749,Mine_02749,9.009596,77.281999,2025-04,18.39,synthetic_imd
2749,Mine_02749,9.009596,77.281999,2025-05,12.2,synthetic_imd
2749,Mine_02749,9.009596,77.281999,2025-06,109.2,synthetic_imd
2749,Mine_02749,9.009596,77.281999,2025-07,142.75,synthetic_imd
2749,Mine_02749,9.009596,77.281999,2025-08,108.44,synthetic_imd
2749,Mine_02749,9.009596,77.281999,2025-09,180.0,synthetic_imd
2749,Mine_02749,9.009596,77.281999,2025-10,195.33,synthetic_imd
2750,Mine_02750,11.298021,78.550004,2024-11,306.09,synthetic_imd
2750,Mine_02750,11.298021,78.550004,2024-12,197.8,synthetic_imd
2750,Mine_02750,11.298021,78.550004,2025-01,257.73,synthetic_imd
2750,Mine_02750,11.298021,78.550004,2025-02,43.7,synthetic_imd
2750,Mine_02750,11.298021,78.550004,2025-03,50.17,synthetic_imd
2750,Mine_02750,11.298021,78.550004,2025-04,38.98,synthetic_imd
2750,Mine_02750,11.298021,78.550004,2025-05,36.91,synthetic_imd
2750,Mine_02750,11.298021,78.550004,2025-06,353.84,synthetic_imd
2750,Mine_02750,11.298021,78.550004,2025-07,358.52,synthetic_imd
2750,Mine_02750,11.298021,78.550004,2025-08,327.08,synthetic_imd
2750,Mine_02750,11.298021,78.550004,2025-09,200.58,synthetic_imd
2750,Mine_02750,11.298021,78.550004,2025-10,199.37,synthetic_imd
2751,Mine_02751,11.608798,80.426474,2024-11,247.38,synthetic_imd
2751,Mine_02751,11.608798,80.426474,2024-12,217.75,synthetic_imd
2751,Mine_02751,11.608798,80.426474,2025-01,117.2,synthetic_imd
2751,Mine_02751,11.608798,80.426474,2025-02,26.57,synthetic_imd
2751,Mine_02751,11.608798,80.426474,2025-03,21.39,synthetic_imd
2751,Mine_02751,11.608798,80.426474,2025-04,54.42,synthetic_imd
2751,Mine_02751,11.608798,80.426474,2025-05,30.81,synthetic_imd
2751,Mine_02751,11.608798,80.426474,2025-06,392.47,synthetic_imd
2751,Mine_02751,11.608798,80.426474,2025-07,421.05,synthetic_imd
2751,Mine_02751,11.608798,80.426474,2025-08,156.2,synthetic_imd
2751,Mine_02751,11.608798,80.426474,2025-09,269.74,synthetic_imd
2751,Mine_02751,11.608798,80.426474,2025-10,216.83,synthetic_imd
2752,Mine_02752,8.636418,77.807722,2024-11,162.64,synthetic_imd
2752,Mine_02752,8.636418,77.807722,2024-12,134.18,synthetic_imd
2752,Mine_02752,8.636418,77.807722,2025-01,65.41,synthetic_imd
2752,Mine_02752,8.636418,77.807722,2025-02,12.56,synthetic_imd
2752,Mine_02752,8.636418,77.807722,2025-03,15.8,synthetic_imd
2752,Mine_02752,8.636418,77.807722,2025-04,13.85,synthetic_imd
2752,Mine_02752,8.636418,77.807722,2025-05,19.84,synthetic_imd
2752,Mine_02752,8.636418,77.807722,2025-06,151.57,synthetic_imd
2752,Mine_02752,8.636418,77.807722,2025-07,124.14,synthetic_imd
2752,Mine_02752,8.636418,77.807722,2025-08,89.38,synthetic_imd
2752,Mine_02752,8.636418,77.807722,2025-09,168.38,synthetic_imd
2752,Mine_02752,8.636418,77.807722,2025-10,94.15,synthetic_imd
2753,Mine_02753,10.481684,76.670904,2024-11,135.53,synthetic_imd
2753,Mine_02753,10.481684,76.670904,2024-12,75.97,synthetic_imd
2753,Mine_02753,10.481684,76.670904,2025-01,79.57,synthetic_imd
2753,Mine_02753,10.481684,76.670904,2025-02,39.1,synthetic_imd
2753,Mine_02753,10.481684,76.670904,2025-03,44.63,synthetic_imd
2753,Mine_02753,10.481684,76.670904,2025-04,15.08,synthetic_imd
2753,Mine_02753,10.481684,76.670904,2025-05,18.05,synthetic_imd
2753,Mine_02753,10.481684,76.670904,2025-06,326.22,synthetic_imd
2753,Mine_02753,10.481684,76.670904,2025-07,143.08,synthetic_imd
2753,Mine_02753,10.481684,76.670904,2025-08,222.99,synthetic_imd
2753,Mine_02753,10.481684,76.670904,2025-09,184.76,synthetic_imd
2753,Mine_02753,10.481684,76.670904,2025-10,242.25,synthetic_imd
2754,Mine_02754,10.263314,76.827306,2024-11,239.72,synthetic_imd
2754,Mine_02754,10.263314,76.827306,2024-12,105.33,synthetic_imd
2754,Mine_02754,10.263314,76.827306,2025-01,170.64,synthetic_imd
2754,Mine_02754,10.263314,76.827306,2025-02,28.87,synthetic_imd
2754,Mine_02754,10.263314,76.827306,2025-03,24.51,synthetic_imd
2754,Mine_02754,10.263314,76.827306,2025-04,32.28,synthetic_imd
2754,Mine_02754,10.263314,76.827306,2025-05,19.17,synthetic_imd
2754,Mine_02754,10.263314,76.827306,2025-06,258.51,synthetic_imd
2754,Mine_02754,10.263314,76.827306,2025-07,280.46,synthetic_imd
2754,Mine_02754,10.263314,76.827306,2025-08,171.3,synthetic_imd
2754,Mine_02754,10.263314,76.827306,2025-09,186.96,synthetic_imd
2754,Mine_02754,10.263314,76.827306,2025-10,287.5,synthetic_imd
2755,Mine_02755,10.382474,76.645076,2024-11,151.35,synthetic_imd
2755,Mine_02755,10.382474,76.645076,2024-12,202.14,synthetic_imd
2755,Mine_02755,10.382474,76.645076,2025-01,205.08,synthetic_imd
2755,Mine_02755,10.382474,76.645076,2025-02,43.81,synthetic_imd
2755,Mine_02755,10.382474,76.645076,2025-03,15.55,synthetic_imd
2755,Mine_02755,10.382474,76.645076,2025-04,43.12,synthetic_imd
2755,Mine_02755,10.382474,76.645076,2025-05,33.36,synthetic_imd
2755,Mine_02755,10.382474,76.645076,2025-06,182.6,synthetic_imd
2755,Mine_02755,10.382474,76.645076,2025-07,300.19,synthetic_imd
2755,Mine_02755,10.382474,76.645076,2025-08,230.29,synthetic_imd
2755,Mine_02755,10.382474,76.645076,2025-09,294.21,synthetic_imd
2755,Mine_02755,10.382474,76.645076,2025-10,338.67,synthetic_imd
2756,Mine_02756,9.114785,76.503307,2024-11,163.87,synthetic_imd
2756,Mine_02756,9.114785,76.503307,2024-12,156.69,synthetic_imd
2756,Mine_02756,9.114785,76.503307,2025-01,121.27,synthetic_imd
2756,Mine_02756,9.114785,76.503307,2025-02,30.4,synthetic_imd
2756,Mine_02756,9.114785,76.503307,2025-03,23.97,synthetic_imd
2756,Mine_02756,9.114785,76.503307,2025-04,14.03,synthetic_imd
2756,Mine_02756,9.114785,76.503307,2025-05,28.0,synthetic_imd
2756,Mine_02756,9.114785,76.503307,2025-06,94.44,synthetic_imd
2756,Mine_02756,9.114785,76.503307,2025-07,259.55,synthetic_imd
2756,Mine_02756,9.114785,76.503307,2025-08,141.72,synthetic_imd
2756,Mine_02756,9.114785,76.503307,2025-09,268.28,synthetic_imd
2756,Mine_02756,9.114785,76.503307,2025-10,147.79,synthetic_imd
2757,Mine_02757,8.250815,77.903765,2024-11,166.54,synthetic_imd
2757,Mine_02757,8.250815,77.903765,2024-12,114.69,synthetic_imd
2757,Mine_02757,8.250815,77.903765,2025-01,78.15,synthetic_imd
2757,Mine_02757,8.250815,77.903765,2025-02,20.24,synthetic_imd
2757,Mine_02757,8.250815,77.903765,2025-03,18.55,synthetic_imd
2757,Mine_02757,8.250815,77.903765,2025-04,17.43,synthetic_imd
2757,Mine_02757,8.250815,77.903765,2025-05,18.01,synthetic_imd
2757,Mine_02757,8.250815,77.903765,2025-06,71.05,synthetic_imd
2757,Mine_02757,8.250815,77.903765,2025-07,196.5,synthetic_imd
2757,Mine_02757,8.250815,77.903765,2025-08,195.42,synthetic_imd
2757,Mine_02757,8.250815,77.903765,2025-09,153.92,synthetic_imd
2757,Mine_02757,8.250815,77.903765,2025-10,192.71,synthetic_imd
2758,Mine_02758,13.122142,79.942176,2024-11,388.41,synthetic_imd
2758,Mine_02758,13.122142,79.942176,2024-12,159.27,synthetic_imd
2758,Mine_02758,13.122142,79.942176,2025-01,130.59,synthetic_imd
2758,Mine_02758,13.122142,79.942176,2025-02,54.32,synthetic_imd
2758,Mine_02758,13.122142,79.942176,2025-03,53.85,synthetic_imd
2758,Mine_02758,13.122142,79.942176,2025-04,54.13,synthetic_imd
2758,Mine_02758,13.122142,79.942176,2025-05,61.86,synthetic_imd
2758,Mine_02758,13.122142,79.942176,2025-06,422.33,synthetic_imd
2758,Mine_02758,13.122142,79.942176,2025-07,532.82,synthetic_imd
2758,Mine_02758,13.122142,79.942176,2025-08,291.92,synthetic_imd
2758,Mine_02758,13.122142,79.942176,2025-09,229.8,synthetic_imd
2758,Mine_02758,13.122142,79.942176,2025-10,382.97,synthetic_imd
2759,Mine_02759,8.642141,77.86927,2024-11,190.45,synthetic_imd
2759,Mine_02759,8.642141,77.86927,2024-12,107.56,synthetic_imd
2759,Mine_02759,8.642141,77.86927,2025-01,101.56,synthetic_imd
2759,Mine_02759,8.642141,77.86927,2025-02,23.86,synthetic_imd
2759,Mine_02759,8.642141,77.86927,2025-03,12.15,synthetic_imd
2759,Mine_02759,8.642141,77.86927,2025-04,16.14,synthetic_imd
2759,Mine_02759,8.642141,77.86927,2025-05,18.37,synthetic_imd
2759,Mine_02759,8.642141,77.86927,2025-06,102.74,synthetic_imd
2759,Mine_02759,8.642141,77.86927,2025-07,150.95,synthetic_imd
2759,Mine_02759,8.642141,77.86927,2025-08,224.07,synthetic_imd
2759,Mine_02759,8.642141,77.86927,2025-09,85.19,synthetic_imd
2759,Mine_02759,8.642141,77.86927,2025-10,154.88,synthetic_imd
2760,Mine_02760,8.094315,77.31687,2024-11,187.18,synthetic_imd
2760,Mine_02760,8.094315,77.31687,2024-12,79.14,synthetic_imd
2760,Mine_02760,8.094315,77.31687,2025-01,62.77,synthetic_imd
2760,Mine_02760,8.094315,77.31687,2025-02,22.41,synthetic_imd
2760,Mine_02760,8.094315,77.31687,2025-03,14.27,synthetic_imd
2760,Mine_02760,8.094315,77.31687,2025-04,11.99,synthetic_imd
2760,Mine_02760,8.094315,77.31687,2025-05,12.14,synthetic_imd
2760,Mine_02760,8.094315,77.31687,2025-06,174.2,synthetic_imd
2760,Mine_02760,8.094315,77.31687,2025-07,122.14,synthetic_imd
2760,Mine_02760,8.094315,77.31687,2025-08,74.48,synthetic_imd
2760,Mine_02760,8.094315,77.31687,2025-09,191.64,synthetic_imd
2760,Mine_02760,8.094315,77.31687,2025-10,103.3,synthetic_imd
2761,Mine_02761,11.897874,77.758751,2024-11,256.38,synthetic_imd
2761,Mine_02761,11.897874,77.758751,2024-12,132.78,synthetic_imd
2761,Mine_02761,11.897874,77.758751,2025-01,115.25,synthetic_imd
2761,Mine_02761,11.897874,77.758751,2025-02,41.43,synthetic_imd
2761,Mine_02761,11.897874,77.758751,2025-03,49.7,synthetic_imd
2761,Mine_02761,11.897874,77.758751,2025-04,43.25,synthetic_imd
2761,Mine_02761,11.897874,77.758751,2025-05,38.96,synthetic_imd
2761,Mine_02761,11.897874,77.758751,2025-06,418.19,synthetic_imd
2761,Mine_02761,11.897874,77.758751,2025-07,189.01,synthetic_imd
2761,Mine_02761,11.897874,77.758751,2025-08,425.78,synthetic_imd
2761,Mine_02761,11.897874,77.758751,2025-09,277.9,synthetic_imd
2761,Mine_02761,11.897874,77.758751,2025-10,211.1,synthetic_imd
2762,Mine_02762,10.947648,79.98353,2024-11,149.67,synthetic_imd
2762,Mine_02762,10.947648,79.98353,2024-12,139.15,synthetic_imd
2762,Mine_02762,10.947648,79.98353,2025-01,196.61,synthetic_imd
2762,Mine_02762,10.947648,79.98353,2025-02,26.06,synthetic_imd
2762,Mine_02762,10.947648,79.98353,2025-03,29.33,synthetic_imd
2762,Mine_02762,10.947648,79.98353,2025-04,49.02,synthetic_imd
2762,Mine_02762,10.947648,79.98353,2025-05,36.17,synthetic_imd
2762,Mine_02762,10.947648,79.98353,2025-06,333.57,synthetic_imd
2762,Mine_02762,10.947648,79.98353,2025-07,361.27,synthetic_imd
2762,Mine_02762,10.947648,79.98353,2025-08,311.42,synthetic_imd
2762,Mine_02762,10.947648,79.98353,2025-09,268.46,synthetic_imd
2762,Mine_02762,10.947648,79.98353,2025-10,200.96,synthetic_imd
2763,Mine_02763,12.890677,77.558797,2024-11,423.81,synthetic_imd
2763,Mine_02763,12.890677,77.558797,2024-12,157.6,synthetic_imd
2763,Mine_02763,12.890677,77.558797,2025-01,327.92,synthetic_imd
2763,Mine_02763,12.890677,77.558797,2025-02,25.97,synthetic_imd
2763,Mine_02763,12.890677,77.558797,2025-03,64.19,synthetic_imd
2763,Mine_02763,12.890677,77.558797,2025-04,34.37,synthetic_imd
2763,Mine_02763,12.890677,77.558797,2025-05,65.54,synthetic_imd
2763,Mine_02763,12.890677,77.558797,2025-06,394.2,synthetic_imd
2763,Mine_02763,12.890677,77.558797,2025-07,329.2,synthetic_imd
2763,Mine_02763,12.890677,77.558797,2025-08,207.9,synthetic_imd
2763,Mine_02763,12.890677,77.558797,2025-09,496.38,synthetic_imd
2763,Mine_02763,12.890677,77.558797,2025-10,399.75,synthetic_imd
2764,Mine_02764,8.311314,79.749371,2024-11,125.88,synthetic_imd
2764,Mine_02764,8.311314,79.749371,2024-12,89.61,synthetic_imd
2764,Mine_02764,8.311314,79.749371,2025-01,90.77,synthetic_imd
2764,Mine_02764,8.311314,79.749371,2025-02,14.79,synthetic_imd
2764,Mine_02764,8.311314,79.749371,2025-03,10.48,synthetic_imd
2764,Mine_02764,8.311314,79.749371,2025-04,11.43,synthetic_imd
2764,Mine_02764,8.311314,79.749371,2025-05,24.15,synthetic_imd
2764,Mine_02764,8.311314,79.749371,2025-06,182.1,synthetic_imd
2764,Mine_02764,8.311314,79.749371,2025-07,190.53,synthetic_imd
2764,Mine_02764,8.311314,79.749371,2025-08,87.27,synthetic_imd
2764,Mine_02764,8.311314,79.749371,2025-09,74.3,synthetic_imd
2764,Mine_02764,8.311314,79.749371,2025-10,167.24,synthetic_imd
2765,Mine_02765,12.285617,76.858367,2024-11,208.12,synthetic_imd
2765,Mine_02765,12.285617,76.858367,2024-12,292.42,synthetic_imd
2765,Mine_02765,12.285617,76.858367,2025-01,253.25,synthetic_imd
2765,Mine_02765,12.285617,76.858367,2025-02,25.35,synthetic_imd
2765,Mine_02765,12.285617,76.858367,2025-03,43.57,synthetic_imd
2765,Mine_02765,12.285617,76.858367,2025-04,36.53,synthetic_imd
2765,Mine_02765,12.285617,76.858367,2025-05,41.42,synthetic_imd
2765,Mine_02765,12.285617,76.858367,2025-06,276.84,synthetic_imd
2765,Mine_02765,12.285617,76.858367,2025-07,277.54,synthetic_imd
2765,Mine_02765,12.285617,76.858367,2025-08,261.92,synthetic_imd
2765,Mine_02765,12.285617,76.858367,2025-09,461.38,synthetic_imd
2765,Mine_02765,12.285617,76.858367,2025-10,357.09,synthetic_imd
2766,Mine_02766,9.502619,77.840439,2024-11,229.71,synthetic_imd
2766,Mine_02766,9.502619,77.840439,2024-12,155.41,synthetic_imd
2766,Mine_02766,9.502619,77.840439,2025-01,75.65,synthetic_imd
2766,Mine_02766,9.502619,77.840439,2025-02,14.62,synthetic_imd
2766,Mine_02766,9.502619,77.840439,2025-03,22.41,synthetic_imd
2766,Mine_02766,9.502619,77.840439,2025-04,22.04,synthetic_imd
2766,Mine_02766,9.502619,77.840439,2025-05,16.84,synthetic_imd
